x,y,z,yaw,velocity,change_flag
-6.358491954422291,-24.566462691821247,1.3045692349056683,-0.15393066589585802,0,0
-6.341801560221555,-24.568991328033206,1.3043976407683182,-0.1539883097440658,0,0
-6.318414027572662,-24.572544027750578,1.3041430928020112,-0.15409949648975782,0,0
-6.288992957513306,-24.577034430161795,1.3038459671032416,-0.15433193978025017,0,0
-6.252753853932135,-24.58260427874734,1.3035014759671266,-0.1545878007836668,0,0
-6.209317135161788,-24.589331245796682,1.3030601850291461,-0.15482062982175818,0,0
-6.159623414639448,-24.597092454028832,1.302454597681767,-0.15504191996040956,0,0
-6.10337488703348,-24.6058731260975,1.3017805690352207,-0.15522868814599014,0,0
-6.040761184637405,-24.615652407991806,1.301033947041748,-0.1555197053124431,0,0
-5.971407989462872,-24.626501059577134,1.3002123953507536,-0.1558321119528485,0,0
-5.897857927363937,-24.638064312069183,1.299578711692931,-0.15611824199255137,0,0
-5.818622852481164,-24.6503621803226,1.29878788101997,-0.1565243814610177,0,0
-5.734174337980199,-24.663246039624877,1.297900621260461,-0.15692675020927432,0,0
-5.645325427424264,-24.677499112539575,1.2981617094642668,-0.15694076323581183,0,0
-5.550027459426989,-24.692771641237602,1.2984470753350932,-0.15699077137559214,0,0
-5.447992774866364,-24.709098684451128,1.2987767082368615,-0.15701129333631,0,0
-5.3403378722009105,-24.72630847768419,1.2991438457054758,-0.157065894935189,0,0
-5.225149128298046,-24.7440117748585,1.3006096496455202,-0.15695535464353993,0,0
-5.101786193202857,-24.764778036565126,1.2993241252075756,-0.15700584960316033,0,0
-4.971907766862147,-24.786456727365522,1.2986110699042264,-0.15391040120309346,0,0
-4.83863838011301,-24.80865405888875,1.2979275445469214,-0.1507713979174555,0,0
-4.700314921253555,-24.831747648146802,1.2972597404397195,-0.14890789916668906,0,0
-4.560911780990406,-24.854757025461634,1.2965645957715917,-0.14735606847198793,0,0
-4.41537096571323,-24.878835932756335,1.2958277599392105,-0.14567786890786663,0,0
-4.269932175421779,-24.902859700132684,1.2986421098802343,-0.14383607156574812,0,0
-4.117049954636169,-24.927993397093086,1.2949393446173205,-0.14236976307963273,0,0
